date,station_code,item_code,category,item_name,quantity,unit,minimum_required,daily_usage,days_remaining,resupply_event,resupply_quantity,inventory_status,data_source
2016-05-20,MAITRI,FOOD-M01,FOOD,Food Supplies,1490.0,kg,1200,2.5,596.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-20,MAITRI,MED-M01,MEDICAL,Medical Supplies,399.0,units,300,0.15,2660.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-20,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,157.0,units,150,0.2,785.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-20,MAITRI,BAT-M01,SPARES,Battery Components,27.2,units,100,0.5,54.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-05-21,MAITRI,FOOD-M01,FOOD,Food Supplies,1487.5,kg,1200,2.5,595.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-21,MAITRI,MED-M01,MEDICAL,Medical Supplies,398.85,units,300,0.15,2659.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-21,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,156.8,units,150,0.2,784.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-21,MAITRI,BAT-M01,SPARES,Battery Components,26.7,units,100,0.5,53.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-05-22,MAITRI,FOOD-M01,FOOD,Food Supplies,1485.0,kg,1200,2.5,594.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-22,MAITRI,MED-M01,MEDICAL,Medical Supplies,398.7,units,300,0.15,2658.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-22,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,156.6,units,150,0.2,782.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-22,MAITRI,BAT-M01,SPARES,Battery Components,26.2,units,100,0.5,52.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-05-23,MAITRI,FOOD-M01,FOOD,Food Supplies,1482.5,kg,1200,2.5,593.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-23,MAITRI,MED-M01,MEDICAL,Medical Supplies,398.55,units,300,0.15,2657.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-23,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,156.4,units,150,0.2,782.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-23,MAITRI,BAT-M01,SPARES,Battery Components,25.7,units,100,0.5,51.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-05-24,MAITRI,FOOD-M01,FOOD,Food Supplies,1480.0,kg,1200,2.5,592.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-24,MAITRI,MED-M01,MEDICAL,Medical Supplies,398.4,units,300,0.15,2656.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-24,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,156.2,units,150,0.2,780.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-24,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-05-25,MAITRI,FOOD-M01,FOOD,Food Supplies,1477.5,kg,1200,2.5,591.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-25,MAITRI,MED-M01,MEDICAL,Medical Supplies,398.25,units,300,0.15,2655.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-25,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,156.0,units,150,0.2,780.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-25,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-05-26,MAITRI,FOOD-M01,FOOD,Food Supplies,1475.0,kg,1200,2.5,590.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-26,MAITRI,MED-M01,MEDICAL,Medical Supplies,398.1,units,300,0.15,2654.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-26,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,155.8,units,150,0.2,779.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-26,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-05-27,MAITRI,FOOD-M01,FOOD,Food Supplies,1472.5,kg,1200,2.5,589.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-27,MAITRI,MED-M01,MEDICAL,Medical Supplies,397.95,units,300,0.15,2653.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-27,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,155.6,units,150,0.2,777.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-27,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-05-28,MAITRI,FOOD-M01,FOOD,Food Supplies,1470.0,kg,1200,2.5,588.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-28,MAITRI,MED-M01,MEDICAL,Medical Supplies,397.8,units,300,0.15,2652.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-28,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,155.4,units,150,0.2,777.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-28,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-05-29,MAITRI,FOOD-M01,FOOD,Food Supplies,1467.5,kg,1200,2.5,587.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-29,MAITRI,MED-M01,MEDICAL,Medical Supplies,397.65,units,300,0.15,2651.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-29,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,155.2,units,150,0.2,775.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-29,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-05-30,MAITRI,FOOD-M01,FOOD,Food Supplies,1465.0,kg,1200,2.5,586.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-30,MAITRI,MED-M01,MEDICAL,Medical Supplies,397.5,units,300,0.15,2650.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-30,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,155.0,units,150,0.2,775.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-30,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-05-31,MAITRI,FOOD-M01,FOOD,Food Supplies,1462.5,kg,1200,2.5,585.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-31,MAITRI,MED-M01,MEDICAL,Medical Supplies,397.35,units,300,0.15,2649.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-31,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,154.8,units,150,0.2,774.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-05-31,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-01,MAITRI,FOOD-M01,FOOD,Food Supplies,1460.0,kg,1200,2.5,584.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-01,MAITRI,MED-M01,MEDICAL,Medical Supplies,397.2,units,300,0.15,2648.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-01,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,154.6,units,150,0.2,772.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-01,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-02,MAITRI,FOOD-M01,FOOD,Food Supplies,1457.5,kg,1200,2.5,583.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-02,MAITRI,MED-M01,MEDICAL,Medical Supplies,397.05,units,300,0.15,2647.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-02,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,154.4,units,150,0.2,772.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-02,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-03,MAITRI,FOOD-M01,FOOD,Food Supplies,1455.0,kg,1200,2.5,582.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-03,MAITRI,MED-M01,MEDICAL,Medical Supplies,396.9,units,300,0.15,2646.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-03,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,154.2,units,150,0.2,770.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-03,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-04,MAITRI,FOOD-M01,FOOD,Food Supplies,1452.5,kg,1200,2.5,581.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-04,MAITRI,MED-M01,MEDICAL,Medical Supplies,396.75,units,300,0.15,2645.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-04,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,154.0,units,150,0.2,770.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-04,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-05,MAITRI,FOOD-M01,FOOD,Food Supplies,1450.0,kg,1200,2.5,580.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-05,MAITRI,MED-M01,MEDICAL,Medical Supplies,396.6,units,300,0.15,2644.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-05,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,153.8,units,150,0.2,769.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-05,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-06,MAITRI,FOOD-M01,FOOD,Food Supplies,1447.5,kg,1200,2.5,579.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-06,MAITRI,MED-M01,MEDICAL,Medical Supplies,396.45,units,300,0.15,2643.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-06,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,153.6,units,150,0.2,767.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-06,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-07,MAITRI,FOOD-M01,FOOD,Food Supplies,1445.0,kg,1200,2.5,578.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-07,MAITRI,MED-M01,MEDICAL,Medical Supplies,396.3,units,300,0.15,2642.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-07,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,153.4,units,150,0.2,767.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-07,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-08,MAITRI,FOOD-M01,FOOD,Food Supplies,1442.5,kg,1200,2.5,577.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-08,MAITRI,MED-M01,MEDICAL,Medical Supplies,396.15,units,300,0.15,2641.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-08,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,153.2,units,150,0.2,765.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-08,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-09,MAITRI,FOOD-M01,FOOD,Food Supplies,1440.0,kg,1200,2.5,576.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-09,MAITRI,MED-M01,MEDICAL,Medical Supplies,396.0,units,300,0.15,2640.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-09,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,153.0,units,150,0.2,765.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-09,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-10,MAITRI,FOOD-M01,FOOD,Food Supplies,1437.5,kg,1200,2.5,575.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-10,MAITRI,MED-M01,MEDICAL,Medical Supplies,395.85,units,300,0.15,2639.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-10,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,152.8,units,150,0.2,764.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-10,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-11,MAITRI,FOOD-M01,FOOD,Food Supplies,1435.0,kg,1200,2.5,574.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-11,MAITRI,MED-M01,MEDICAL,Medical Supplies,395.7,units,300,0.15,2638.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-11,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,152.6,units,150,0.2,762.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-11,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-12,MAITRI,FOOD-M01,FOOD,Food Supplies,1432.5,kg,1200,2.5,573.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-12,MAITRI,MED-M01,MEDICAL,Medical Supplies,395.55,units,300,0.15,2637.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-12,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,152.4,units,150,0.2,762.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-12,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-13,MAITRI,FOOD-M01,FOOD,Food Supplies,1430.0,kg,1200,2.5,572.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-13,MAITRI,MED-M01,MEDICAL,Medical Supplies,395.4,units,300,0.15,2636.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-13,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,152.2,units,150,0.2,760.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-13,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-14,MAITRI,FOOD-M01,FOOD,Food Supplies,1427.5,kg,1200,2.5,571.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-14,MAITRI,MED-M01,MEDICAL,Medical Supplies,395.25,units,300,0.15,2635.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-14,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,152.0,units,150,0.2,760.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-14,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-15,MAITRI,FOOD-M01,FOOD,Food Supplies,1425.0,kg,1200,2.5,570.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-15,MAITRI,MED-M01,MEDICAL,Medical Supplies,395.1,units,300,0.15,2634.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-15,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,151.8,units,150,0.2,759.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-15,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-16,MAITRI,FOOD-M01,FOOD,Food Supplies,1422.5,kg,1200,2.5,569.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-16,MAITRI,MED-M01,MEDICAL,Medical Supplies,394.95,units,300,0.15,2633.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-16,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,151.6,units,150,0.2,757.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-16,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-17,MAITRI,FOOD-M01,FOOD,Food Supplies,1420.0,kg,1200,2.5,568.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-17,MAITRI,MED-M01,MEDICAL,Medical Supplies,394.8,units,300,0.15,2632.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-17,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,151.4,units,150,0.2,757.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-17,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-18,MAITRI,FOOD-M01,FOOD,Food Supplies,1417.5,kg,1200,2.5,567.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-18,MAITRI,MED-M01,MEDICAL,Medical Supplies,394.65,units,300,0.15,2631.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-18,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,151.2,units,150,0.2,755.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-18,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-19,MAITRI,FOOD-M01,FOOD,Food Supplies,1415.0,kg,1200,2.5,566.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-19,MAITRI,MED-M01,MEDICAL,Medical Supplies,394.5,units,300,0.15,2630.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-19,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,151.0,units,150,0.2,755.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-19,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-20,MAITRI,FOOD-M01,FOOD,Food Supplies,1412.5,kg,1200,2.5,565.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-20,MAITRI,MED-M01,MEDICAL,Medical Supplies,394.35,units,300,0.15,2629.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-20,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,150.8,units,150,0.2,754.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-20,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-21,MAITRI,FOOD-M01,FOOD,Food Supplies,1410.0,kg,1200,2.5,564.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-21,MAITRI,MED-M01,MEDICAL,Medical Supplies,394.2,units,300,0.15,2628.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-21,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,150.6,units,150,0.2,752.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-21,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-22,MAITRI,FOOD-M01,FOOD,Food Supplies,1407.5,kg,1200,2.5,563.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-22,MAITRI,MED-M01,MEDICAL,Medical Supplies,394.05,units,300,0.15,2627.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-22,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,150.4,units,150,0.2,752.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-22,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-23,MAITRI,FOOD-M01,FOOD,Food Supplies,1405.0,kg,1200,2.5,562.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-23,MAITRI,MED-M01,MEDICAL,Medical Supplies,393.9,units,300,0.15,2626.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-23,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,150.2,units,150,0.2,750.9999999999999,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-23,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-24,MAITRI,FOOD-M01,FOOD,Food Supplies,1402.5,kg,1200,2.5,561.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-24,MAITRI,MED-M01,MEDICAL,Medical Supplies,393.75,units,300,0.15,2625.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-24,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,150.0,units,150,0.2,750.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-24,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-25,MAITRI,FOOD-M01,FOOD,Food Supplies,1400.0,kg,1200,2.5,560.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-25,MAITRI,MED-M01,MEDICAL,Medical Supplies,393.6,units,300,0.15,2624.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-25,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,149.8,units,150,0.2,749.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-06-25,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-26,MAITRI,FOOD-M01,FOOD,Food Supplies,1397.5,kg,1200,2.5,559.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-26,MAITRI,MED-M01,MEDICAL,Medical Supplies,393.45,units,300,0.15,2623.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-26,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,149.6,units,150,0.2,747.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-06-26,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-27,MAITRI,FOOD-M01,FOOD,Food Supplies,1395.0,kg,1200,2.5,558.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-27,MAITRI,MED-M01,MEDICAL,Medical Supplies,393.3,units,300,0.15,2622.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-27,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,149.4,units,150,0.2,747.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-06-27,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-28,MAITRI,FOOD-M01,FOOD,Food Supplies,1392.5,kg,1200,2.5,557.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-28,MAITRI,MED-M01,MEDICAL,Medical Supplies,393.15,units,300,0.15,2621.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-28,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,149.2,units,150,0.2,745.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-06-28,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-29,MAITRI,FOOD-M01,FOOD,Food Supplies,1390.0,kg,1200,2.5,556.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-29,MAITRI,MED-M01,MEDICAL,Medical Supplies,393.0,units,300,0.15,2620.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-29,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,149.0,units,150,0.2,745.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-06-29,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-06-30,MAITRI,FOOD-M01,FOOD,Food Supplies,1387.5,kg,1200,2.5,555.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-30,MAITRI,MED-M01,MEDICAL,Medical Supplies,392.85,units,300,0.15,2619.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-06-30,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,148.8,units,150,0.2,744.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-06-30,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-07-01,MAITRI,FOOD-M01,FOOD,Food Supplies,1385.0,kg,1200,2.5,554.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-07-01,MAITRI,MED-M01,MEDICAL,Medical Supplies,392.7,units,300,0.15,2618.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-07-01,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,148.6,units,150,0.2,742.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-07-01,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
